User ID,Subscription Type,Monthly Revenue,Country,Age,Gender,Device,Daily_Watch_Time,Subscription_Status
949,Premium,1237,Spain,40,Male,Tablet,4.5,0
950,Basic,1042,Italy,31,Male,Tablet,3.4,1
951,Premium,1260,Spain,39,Female,Smartphone,4.2,0
952,Basic,1439,Spain,49,Female,Tablet,3.7,1
953,Standard,1066,United States,34,Female,Laptop,1.3,1
954,Standard,1001,Canada,38,Male,Smartphone,2.6,0
955,Basic,1260,United States,36,Female,Laptop,2,1
956,Premium,1380,United States,42,Female,Smart TV,4.7,0
957,Basic,1309,Canada,50,Male,Tablet,3.7,0
958,Standard,1195,United Kingdom,42,Female,Laptop,1.7,1
959,Premium,1050,Australia,35,Female,Laptop,3.7,1
960,Basic,1238,Germany,46,Female,Tablet,3.6,0
961,Premium,1064,France,48,Male,Laptop,1.4,0
962,Basic,1358,Brazil,43,Female,Laptop,1.7,1
963,Standard,1177,Mexico,51,Female,Tablet,5,1
964,Standard,1373,Spain,45,Male,Smart TV,2.3,1
965,Basic,1441,Italy,46,Male,Laptop,3.9,1
966,Premium,1235,Spain,42,Female,Laptop,2,1
967,Basic,1332,Spain,42,Female,Smartphone,1.2,1
968,Standard,1342,United States,50,Male,Tablet,4,1
969,Premium,1240,Canada,28,Male,Smart TV,4.7,0
970,Basic,1288,United States,44,Female,Tablet,4.4,1
971,Basic,1215,United States,36,Male,Tablet,1.5,0
972,Basic,1288,Canada,37,Female,Laptop,2.8,0
973,Standard,1262,United Kingdom,36,Male,Smartphone,4,0
974,Premium,1070,Australia,31,Male,Smartphone,4.9,1
975,Basic,1439,Germany,36,Female,Smart TV,1.8,0
976,Basic,1167,France,39,Female,Laptop,1.1,1
977,Premium,1035,Brazil,45,Female,Laptop,3,0
978,Standard,1287,Mexico,29,Male,Smart TV,1.5,0
979,Standard,1465,Spain,45,Male,Smartphone,4.3,0
980,Basic,1169,Italy,29,Male,Smart TV,2.8,0
981,Premium,1249,Spain,28,Female,Smart TV,3.2,1
982,Standard,1043,Spain,42,Female,Smart TV,4,1
983,Basic,1481,United States,36,Female,Smartphone,2.1,0
984,Standard,1241,Canada,39,Male,Smart TV,4.1,0
985,Premium,1435,United States,36,Male,Smart TV,1.6,1
986,Basic,1427,United States,49,Male,Laptop,4.8,0
987,Premium,1169,Canada,32,Female,Tablet,4.4,0
988,Standard,1264,United Kingdom,40,Female,Smartphone,3.5,0
989,Basic,1154,Australia,34,Male,Smartphone,3.6,0
990,Standard,1203,Germany,35,Male,Smartphone,1,0
991,Premium,1024,France,44,Female,Smart TV,3,0
992,Basic,1344,Brazil,47,Female,Smartphone,4.8,0
993,Standard,1304,Mexico,33,Female,Laptop,1.2,0
994,Premium,1266,Spain,45,Male,Tablet,1,0
995,Basic,1349,Italy,42,Female,Tablet,1.2,1
996,Premium,1481,Spain,46,Male,Tablet,4.6,1
997,Basic,1382,Spain,51,Male,Tablet,3.2,0
998,Standard,1189,United States,41,Female,Laptop,4.8,1
999,Standard,1481,Canada,50,Female,Tablet,2.5,0
1000,Basic,1386,United States,49,Female,Smartphone,4.4,0
1001,Premium,1274,United States,34,Female,Laptop,3.8,1
1002,Basic,1110,Canada,38,Female,Tablet,4.8,1
1003,Standard,1464,United Kingdom,46,Male,Smart TV,3,1
1004,Premium,1025,Australia,42,Male,Smart TV,4.5,1
1005,Basic,1036,Germany,46,Male,Laptop,2.1,0
1006,Premium,1235,France,51,Female,Smart TV,1.8,0
1007,Basic,1407,Brazil,35,Male,Smart TV,3.6,1
1008,Standard,1483,Mexico,34,Female,Smartphone,3.8,0
1009,Standard,1108,Spain,31,Female,Laptop,2.9,1
1010,Basic,1332,Italy,36,Female,Tablet,4,1
1011,Premium,1363,Spain,28,Male,Smart TV,3.2,0
1012,Basic,1485,Spain,29,Female,Smartphone,3.6,0
1013,Standard,1335,United States,42,Female,Smart TV,4.4,1
1014,Premium,1206,Canada,35,Female,Smartphone,4.2,1
1015,Basic,1143,United States,32,Female,Laptop,4.3,1
1016,Premium,1381,United States,43,Female,Tablet,4.6,1
1017,Basic,1453,Canada,29,Male,Smartphone,3.7,1
1018,Standard,1133,United Kingdom,35,Female,Tablet,3.9,0
1019,Standard,1125,Australia,27,Female,Tablet,1.7,0
1020,Basic,1477,Germany,38,Male,Tablet,1.6,0
1021,Premium,1331,France,33,Male,Smart TV,4.6,0
1022,Basic,1067,Brazil,48,Male,Laptop,3.4,0
1023,Standard,1053,Mexico,51,Female,Laptop,3.6,1
1024,Premium,1294,Spain,40,Female,Smartphone,4.4,0
1025,Basic,1499,Italy,28,Male,Smartphone,4.7,0
1026,Premium,1054,Spain,46,Female,Laptop,2.4,1
1027,Basic,1366,Spain,28,Female,Tablet,2.7,1
1028,Standard,1387,United States,47,Male,Tablet,2.2,0
1029,Standard,1257,Canada,47,Male,Smartphone,1.6,0
1030,Basic,1436,United States,50,Male,Smartphone,3.1,1
1031,Premium,1196,United States,50,Female,Smart TV,1.4,1
1032,Basic,1331,Canada,29,Male,Smartphone,1.4,0
1033,Standard,1101,United Kingdom,38,Male,Tablet,3.3,1
1034,Premium,1021,Australia,40,Female,Tablet,1.9,1
1035,Basic,1088,Germany,43,Male,Smartphone,2.2,0
1036,Premium,1354,France,27,Female,Smartphone,3.7,0
1037,Basic,1321,Brazil,37,Female,Tablet,3.1,1
1038,Standard,1354,Mexico,30,Male,Smartphone,5,0
1039,Standard,1109,Spain,50,Male,Laptop,1.1,1
1040,Basic,1452,Italy,51,Male,Smartphone,4.8,1
1041,Premium,1026,Spain,37,Female,Laptop,2.7,1
1042,Basic,1295,Spain,35,Female,Tablet,1,1
1043,Standard,1273,United States,35,Male,Tablet,3.4,1
1044,Premium,1359,Canada,46,Male,Tablet,3.8,0
1045,Basic,1263,United States,27,Male,Tablet,2.1,0
1046,Basic,1053,United States,27,Male,Laptop,1.4,0
1047,Basic,1151,Canada,39,Female,Laptop,1.3,0
1048,Standard,1002,United Kingdom,51,Male,Tablet,3.2,0
1049,Premium,1224,Australia,41,Male,Smartphone,4.4,1
1050,Basic,1363,Germany,30,Female,Smart TV,3.2,0
1051,Basic,1030,France,46,Male,Laptop,3.1,0
1052,Premium,1346,Brazil,31,Male,Tablet,3.3,1
1053,Standard,1031,Mexico,49,Male,Smartphone,1.5,1
1054,Standard,1057,Spain,39,Female,Tablet,2.6,0
1055,Basic,1190,Italy,47,Male,Smartphone,3.3,0
1056,Premium,1349,Spain,36,Female,Tablet,1.7,1
1057,Standard,1457,Spain,42,Female,Tablet,4.6,0
1058,Basic,1332,United States,28,Female,Smart TV,1.8,1
1059,Standard,1141,Canada,43,Male,Tablet,3.8,1
1060,Premium,1414,United States,50,Female,Laptop,1.7,1
1061,Basic,1161,United States,30,Female,Tablet,2.8,1
1062,Premium,1327,Canada,34,Female,Laptop,3.3,1
1063,Standard,1149,United Kingdom,35,Female,Laptop,4.2,1
1064,Basic,1082,Australia,29,Male,Tablet,4.1,1
1065,Standard,1486,Germany,33,Male,Smart TV,2.1,0
1066,Premium,1310,France,47,Male,Laptop,3.5,0
1067,Basic,1021,Brazil,32,Female,Tablet,4.6,1
1068,Standard,1002,Mexico,34,Female,Tablet,4,0
1069,Premium,1463,Spain,46,Male,Smart TV,3.9,1
1070,Basic,1021,Italy,31,Male,Tablet,1.8,0
1071,Premium,1470,Spain,40,Female,Tablet,2.6,0
1072,Basic,1455,Spain,38,Female,Tablet,2.7,0
1073,Standard,1331,United States,31,Male,Smart TV,2,0
1074,Standard,1279,Canada,46,Female,Smartphone,1.1,1
1075,Basic,1287,United States,43,Male,Smart TV,4.7,0
1076,Premium,1202,United States,38,Female,Laptop,4.7,1
1077,Basic,1077,Canada,38,Female,Laptop,1.1,0
1078,Standard,1445,United Kingdom,27,Male,Laptop,4.5,1
1079,Premium,1424,Australia,49,Female,Tablet,1.4,0
1080,Basic,1149,Germany,33,Male,Smartphone,2.2,1
1081,Premium,1458,France,40,Female,Smartphone,1.8,0
1082,Basic,1050,Brazil,27,Male,Tablet,1,0
1083,Standard,1102,Mexico,28,Female,Laptop,2,0
1084,Standard,1173,Spain,30,Male,Smartphone,3.5,1
1085,Basic,1249,Italy,33,Female,Smartphone,5,0
1086,Premium,1040,Spain,51,Female,Tablet,1.3,1
1087,Basic,1324,Spain,51,Male,Tablet,4.2,0
1088,Standard,1147,United States,50,Female,Smartphone,3.5,1
1089,Premium,1341,Canada,46,Female,Tablet,3.9,1
1090,Basic,1400,United States,31,Male,Smart TV,2.4,1
1091,Premium,1034,United States,46,Female,Smartphone,2.9,1
1092,Basic,1225,Canada,41,Male,Smart TV,3.6,0
1093,Standard,1352,United Kingdom,36,Male,Smartphone,2,0
1094,Standard,1257,Australia,45,Female,Tablet,3.3,0
1095,Basic,1399,Germany,36,Male,Smartphone,4,1
1096,Premium,1075,France,28,Male,Smartphone,4.7,1
1097,Basic,1424,Brazil,45,Female,Smartphone,5,1
1098,Standard,1398,Mexico,39,Female,Smartphone,3.7,1
1099,Premium,1154,Spain,51,Female,Laptop,4.5,0
1100,Basic,1094,Italy,37,Male,Laptop,1.5,1
1101,Premium,1390,Spain,33,Female,Tablet,4.9,0
1102,Basic,1141,Spain,32,Female,Smartphone,2.1,1
1103,Standard,1494,United States,49,Female,Tablet,2.4,0
1104,Standard,1187,Canada,37,Female,Smart TV,2.5,1
1105,Basic,1454,United States,39,Male,Tablet,4.1,1
1106,Premium,1379,United States,37,Male,Smart TV,5,1
1107,Basic,1281,Canada,36,Female,Smart TV,2.8,0
1108,Standard,1455,United Kingdom,34,Male,Laptop,2.2,0
1109,Premium,1456,Australia,51,Female,Smartphone,1.2,0
1110,Basic,1375,Germany,41,Female,Tablet,2.9,1
1111,Premium,1000,France,51,Male,Smart TV,3.5,0
1112,Basic,1068,Brazil,31,Female,Tablet,3.2,0
1113,Standard,1079,Mexico,44,Male,Laptop,4.3,0
1114,Standard,1164,Spain,50,Male,Smart TV,4.8,0
1115,Basic,1324,Italy,33,Male,Laptop,3,1
1116,Premium,1184,Spain,44,Female,Laptop,4.7,1
1117,Basic,1319,Spain,42,Female,Tablet,3.6,1
1118,Standard,1253,United States,35,Male,Smart TV,3.5,1
1119,Premium,1500,Canada,48,Male,Smartphone,1.1,0
1120,Basic,1031,United States,51,Female,Smartphone,4.4,0
1121,Basic,1356,United States,44,Female,Smart TV,2.2,1
1122,Basic,1272,Canada,37,Female,Smartphone,3.6,0
1123,Standard,1349,United Kingdom,35,Female,Laptop,3,0
1124,Premium,1162,Australia,32,Male,Laptop,2.6,1
1125,Basic,1418,Germany,46,Female,Tablet,4.4,1
1126,Basic,1014,France,39,Female,Laptop,1.3,1
1127,Premium,1056,Brazil,33,Female,Tablet,4.2,0
1128,Standard,1301,Mexico,42,Male,Tablet,4.7,0
1129,Standard,1384,Spain,37,Female,Smartphone,3.2,1
1130,Basic,1186,Italy,27,Female,Smart TV,3,0
1131,Premium,1263,Spain,34,Female,Laptop,5,1
1132,Standard,1175,Spain,51,Male,Laptop,1.8,0
1133,Basic,1324,United States,42,Male,Laptop,2.2,0
1134,Standard,1058,Canada,46,Female,Smart TV,4.7,1
1135,Premium,1278,United States,36,Male,Laptop,4.5,1
1136,Basic,1352,United States,46,Male,Smartphone,1,1
1137,Premium,1432,Canada,51,Male,Smart TV,3.3,0
1138,Standard,1068,United Kingdom,45,Female,Smartphone,1.4,1
1139,Basic,1342,Australia,33,Male,Smartphone,2.6,1
1140,Standard,1213,Germany,31,Female,Smart TV,4.9,0
1141,Premium,1468,France,48,Female,Smart TV,4.9,0
1142,Basic,1170,Brazil,47,Female,Laptop,3.5,1
1143,Standard,1333,Mexico,43,Male,Smart TV,3.3,0
1144,Premium,1005,Spain,39,Male,Tablet,1.2,0
1145,Basic,1226,Italy,46,Male,Smart TV,1.6,1
1146,Premium,1432,Spain,46,Female,Smartphone,2.1,1
1147,Basic,1084,Spain,40,Female,Tablet,1.7,1
1148,Standard,1243,United States,38,Male,Smartphone,1.5,1
1149,Standard,1008,Canada,48,Female,Tablet,1.8,0
1150,Basic,1159,United States,38,Male,Tablet,2,0
1151,Premium,1497,United States,43,Male,Laptop,3.9,1
1152,Basic,1068,Canada,29,Male,Smartphone,2,0
1153,Standard,1011,United Kingdom,32,Female,Laptop,2.7,1
1154,Premium,1008,Australia,32,Female,Laptop,2.5,1
1155,Basic,1012,Germany,49,Female,Laptop,2.2,0
1156,Premium,1222,France,51,Female,Laptop,3.8,1
1157,Basic,1078,Brazil,32,Male,Smart TV,5,0
1158,Standard,1273,Mexico,35,Female,Smart TV,3.4,1
1159,Standard,1128,Spain,41,Male,Laptop,2.3,1
1160,Basic,1118,Italy,43,Female,Smart TV,3.8,0
1161,Premium,1252,Spain,41,Male,Smartphone,4,1
1162,Basic,1219,Spain,51,Male,Smart TV,4.9,0
1163,Standard,1438,United States,47,Female,Smart TV,4.8,0
1164,Premium,1354,Canada,39,Male,Smart TV,3,1
1165,Basic,1493,United States,51,Male,Smartphone,1,1
1166,Premium,1085,United States,39,Female,Tablet,2.6,0
1167,Basic,1110,Canada,45,Male,Tablet,3.2,1
1168,Standard,1124,United Kingdom,42,Male,Laptop,3.6,1
1169,Standard,1419,Australia,48,Male,Smartphone,1.8,1
1170,Basic,1375,Germany,33,Male,Smart TV,3.2,1
1171,Premium,1079,France,47,Female,Smartphone,3.8,1
1172,Basic,1162,Brazil,51,Female,Smart TV,3,1
1173,Standard,1119,Mexico,27,Male,Smartphone,1.8,1
1174,Premium,1313,Spain,44,Female,Laptop,5,0
1175,Basic,1271,Italy,41,Male,Laptop,4.4,0
1176,Premium,1041,Spain,37,Male,Smart TV,3,0
1177,Basic,1030,Spain,48,Male,Tablet,4.2,0
1178,Standard,1248,United States,30,Male,Smart TV,3.1,0
1179,Standard,1257,Canada,44,Female,Smartphone,3.8,0
1180,Basic,1411,United States,34,Female,Smart TV,2.4,1
1181,Premium,1221,United States,40,Female,Laptop,1,1
1182,Basic,1357,Canada,28,Female,Smartphone,1.9,1
1183,Standard,1209,United Kingdom,44,Female,Tablet,4.7,1
1184,Premium,1232,Australia,38,Female,Laptop,3.8,0
1185,Basic,1369,Germany,49,Male,Smart TV,3.4,1
1186,Premium,1010,France,32,Female,Smart TV,3,1
1187,Basic,1254,Brazil,47,Female,Smart TV,3.2,1
1188,Standard,1239,Mexico,44,Male,Tablet,4,0
1189,Standard,1291,Spain,33,Male,Smartphone,2,0
1190,Basic,1292,Italy,32,Male,Laptop,3.9,1
1191,Premium,1298,Spain,27,Female,Smartphone,4.4,0
1192,Basic,1359,Spain,37,Male,Laptop,4.1,0
1193,Standard,1325,United States,34,Male,Tablet,4.9,1
1194,Premium,1287,Canada,40,Male,Smart TV,2.4,0
1195,Basic,1101,United States,45,Female,Smart TV,1.1,1
1196,Basic,1349,United States,29,Female,Tablet,4.6,0
1197,Basic,1484,Canada,35,Male,Smart TV,4.2,0
1198,Standard,1404,United Kingdom,38,Female,Laptop,1.3,1
1199,Premium,1148,Australia,48,Female,Smart TV,3.9,0
1200,Basic,1413,Germany,36,Male,Smartphone,2.2,1
1201,Basic,1252,France,41,Male,Smart TV,4.6,0
1202,Premium,1329,Brazil,27,Male,Smart TV,1.9,0
1203,Standard,1133,Mexico,41,Male,Smart TV,4,1
1204,Standard,1101,Spain,42,Male,Laptop,1.5,1
1205,Basic,1256,Italy,40,Female,Laptop,3.5,0
1206,Premium,1142,Spain,32,Male,Smart TV,1.8,0
1207,Standard,1465,Spain,33,Male,Smart TV,1.9,0
1208,Basic,1452,United States,34,Male,Smartphone,4.1,0
1209,Standard,1283,Canada,29,Male,Tablet,2.8,1
1210,Premium,1323,United States,50,Male,Smart TV,2,0
1211,Basic,1339,United States,29,Female,Laptop,2,1
1212,Premium,1282,Canada,40,Female,Tablet,1.1,1
1213,Standard,1475,United Kingdom,27,Male,Smart TV,4.1,1
1214,Basic,1223,Australia,51,Female,Smartphone,1.4,0
1215,Standard,1383,Germany,41,Female,Laptop,3,0
1216,Premium,1255,France,28,Female,Tablet,1.6,0
1217,Basic,1324,Brazil,42,Male,Laptop,4.1,0
1218,Standard,1365,Mexico,40,Male,Laptop,1.4,0
1219,Premium,1035,Spain,48,Female,Smartphone,4.5,0
1220,Basic,1314,Italy,28,Male,Smart TV,1,0
1221,Premium,1268,Spain,40,Male,Smart TV,2.9,1
1222,Basic,1079,Spain,33,Female,Tablet,3.9,0
1223,Standard,1450,United States,33,Male,Smartphone,1.8,0
1224,Standard,1027,Canada,47,Female,Smartphone,1.1,1
1225,Basic,1294,United States,50,Female,Smart TV,1.4,1
1226,Premium,1387,United States,38,Male,Smartphone,1.1,0
1227,Basic,1206,Canada,36,Female,Tablet,1.2,0
1228,Standard,1167,United Kingdom,38,Female,Tablet,3.6,0
1229,Premium,1168,Australia,49,Male,Smartphone,4.9,1
1230,Basic,1016,Germany,40,Female,Smart TV,1.8,1
1231,Premium,1393,France,51,Male,Tablet,1.3,1
1232,Basic,1466,Brazil,42,Female,Smartphone,3.6,0
1233,Standard,1390,Mexico,41,Female,Smartphone,1.5,0
1234,Standard,1026,Spain,48,Female,Smartphone,1,0
1235,Basic,1286,Italy,39,Female,Tablet,1.3,1
1236,Premium,1013,Spain,35,Female,Tablet,2.3,1
1237,Basic,1262,Spain,32,Female,Tablet,4.2,0
1238,Standard,1280,United States,28,Female,Smartphone,3,0
1239,Premium,1246,Canada,27,Male,Laptop,3.3,1
1240,Basic,1143,United States,30,Female,Laptop,2.4,0
1241,Premium,1282,United States,47,Female,Laptop,3.9,1
1242,Basic,1420,Canada,49,Female,Tablet,4.8,0
1243,Standard,1494,United Kingdom,43,Female,Smartphone,2.7,1
1244,Standard,1131,Australia,42,Male,Tablet,4.1,0
1245,Basic,1431,Germany,29,Female,Smartphone,2.9,1
1246,Premium,1298,France,35,Female,Smartphone,4.5,1
1247,Basic,1425,Brazil,41,Female,Smartphone,3.2,1
1248,Standard,1480,Mexico,47,Female,Smart TV,2.4,0
1249,Premium,1343,Spain,28,Female,Smart TV,4.3,1
1250,Basic,1112,Italy,44,Female,Smartphone,1.2,1
1251,Premium,1016,Spain,28,Female,Tablet,4.5,1
1252,Basic,1187,Spain,51,Male,Laptop,1,1
1253,Standard,1081,United States,48,Male,Laptop,3.6,0
1254,Standard,1469,Canada,49,Female,Tablet,1.8,0
1255,Basic,1140,United States,50,Male,Smart TV,2.3,0
1256,Premium,1134,United States,43,Male,Laptop,4.7,0
1257,Basic,1032,Canada,32,Male,Smart TV,1.3,1
1258,Standard,1412,United Kingdom,42,Female,Tablet,2.7,1
1259,Premium,1017,Australia,41,Female,Laptop,2.1,1
1260,Basic,1076,Germany,31,Male,Laptop,2,0
1261,Premium,1226,France,37,Female,Smart TV,1.3,0
1262,Basic,1064,Brazil,46,Male,Smart TV,5,1
1263,Standard,1440,Mexico,30,Female,Tablet,4.5,0
1264,Standard,1146,Spain,30,Female,Smart TV,2.8,0
1265,Basic,1003,Italy,34,Female,Tablet,4.6,0
1266,Premium,1465,Spain,47,Female,Laptop,1.3,0
1267,Basic,1239,Spain,41,Male,Tablet,5,0
1268,Standard,1010,United States,42,Female,Laptop,4.8,0
1269,Premium,1140,Canada,48,Female,Smartphone,1.2,1
1270,Basic,1332,United States,30,Female,Smart TV,4.3,1
1271,Basic,1086,United States,51,Male,Smartphone,4,0
1272,Basic,1358,Canada,27,Male,Smartphone,4.7,0
1273,Standard,1422,United Kingdom,38,Male,Tablet,4.3,0
1274,Premium,1039,Australia,29,Female,Smart TV,2.5,1
1275,Basic,1228,Germany,40,Female,Smartphone,4,1
1276,Basic,1416,France,31,Female,Laptop,4.2,0
1277,Premium,1089,Brazil,30,Male,Smartphone,2.4,0
1278,Standard,1190,Mexico,44,Male,Laptop,4.2,0
1279,Standard,1225,Spain,34,Female,Tablet,4.9,1
1280,Basic,1015,Italy,28,Female,Laptop,3,0
1281,Premium,1393,Spain,41,Female,Laptop,1,0
1282,Standard,1061,Spain,43,Male,Tablet,3.2,0
1283,Basic,1263,United States,33,Male,Laptop,2.4,1
1284,Standard,1348,Canada,32,Female,Tablet,4.4,1
1285,Premium,1042,United States,39,Male,Smart TV,4.5,1
1286,Basic,1299,United States,37,Male,Laptop,1.9,1
1287,Premium,1246,Canada,46,Male,Tablet,5,1
1288,Standard,1349,United Kingdom,39,Male,Smartphone,1.2,0
1289,Basic,1481,Australia,46,Female,Tablet,1.6,1
1290,Standard,1455,Germany,43,Male,Laptop,3.4,1
1291,Premium,1449,France,32,Female,Laptop,2.5,1
1292,Basic,1072,Brazil,30,Female,Smart TV,1.9,0
1293,Standard,1478,Mexico,40,Female,Tablet,2.1,1
1294,Premium,1479,Spain,51,Female,Smartphone,3.5,1
1295,Basic,1112,Italy,40,Female,Smartphone,4.6,1
1296,Premium,1241,Spain,28,Male,Smart TV,1.1,0
1297,Basic,1176,Spain,51,Female,Smartphone,3.5,1
1298,Standard,1412,United States,27,Male,Laptop,2.6,1
1299,Standard,1286,Canada,35,Male,Smart TV,1.6,1
1300,Basic,1389,United States,37,Male,Laptop,3.4,1
1301,Premium,1134,United States,51,Male,Smart TV,3.3,1
1302,Basic,1477,Canada,40,Male,Smart TV,4.3,0
1303,Standard,1346,United Kingdom,38,Male,Laptop,1.1,0
1304,Premium,1480,Australia,48,Female,Laptop,1.6,0
1305,Basic,1438,Germany,49,Male,Smartphone,1.3,1
1306,Premium,1030,France,33,Female,Laptop,3.1,0
1307,Basic,1174,Brazil,34,Female,Tablet,3.2,0
1308,Standard,1360,Mexico,39,Male,Tablet,3.6,1
1309,Standard,1243,Spain,37,Female,Tablet,3.8,0
1310,Basic,1175,Italy,44,Male,Laptop,1.7,1
1311,Premium,1122,Spain,35,Male,Tablet,2.4,0
1312,Basic,1192,Spain,31,Female,Laptop,3.7,0
1313,Standard,1349,United States,39,Male,Smart TV,3.1,1
1314,Premium,1434,Canada,38,Male,Tablet,4.4,1
1315,Basic,1101,United States,42,Male,Smartphone,1.6,1
1316,Premium,1052,United States,48,Female,Tablet,2.5,1
1317,Basic,1065,Canada,31,Male,Tablet,4.4,1
1318,Standard,1010,United Kingdom,42,Male,Smartphone,1.1,1
1319,Standard,1350,Australia,35,Male,Smartphone,2.5,0
1320,Basic,1060,Germany,39,Male,Laptop,2.7,1
1321,Premium,1043,France,50,Female,Tablet,5,1
1322,Basic,1141,Brazil,40,Male,Smartphone,3,1
1323,Standard,1017,Mexico,29,Male,Smartphone,1.5,0
1324,Premium,1389,Spain,48,Female,Smart TV,3.6,0
1325,Basic,1360,Italy,34,Male,Smartphone,4.6,0
1326,Premium,1282,Spain,48,Male,Smartphone,1.3,0
1327,Basic,1235,Spain,48,Male,Laptop,1.6,0
1328,Standard,1171,United States,35,Female,Tablet,1.1,0
1329,Standard,1010,Canada,29,Male,Laptop,3.4,0
1330,Basic,1093,United States,47,Female,Smart TV,4.8,0
1331,Premium,1424,United States,36,Male,Smartphone,4.3,0
1332,Basic,1089,Canada,40,Female,Smartphone,4.3,1
1333,Standard,1115,United Kingdom,51,Male,Tablet,1.1,1
1334,Premium,1001,Australia,37,Male,Smart TV,3.7,1
1335,Basic,1225,Germany,36,Male,Tablet,3.8,1
1336,Premium,1379,France,45,Male,Tablet,2.5,0
1337,Basic,1462,Brazil,31,Female,Tablet,3.9,1
1338,Standard,1305,Mexico,45,Female,Laptop,3.5,1
1339,Standard,1054,Spain,30,Male,Laptop,4.7,0
1340,Basic,1381,Italy,40,Female,Smartphone,4.7,1
1341,Premium,1392,Spain,44,Female,Smart TV,3.1,1
1342,Basic,1454,Spain,36,Female,Laptop,5,0
1343,Standard,1201,United States,36,Male,Tablet,5,1
1344,Premium,1109,Canada,32,Female,Smartphone,4.8,1
1345,Basic,1199,United States,46,Male,Smart TV,3.2,0
1346,Basic,1036,United States,39,Female,Smart TV,1.3,0
1347,Basic,1007,Canada,30,Male,Smart TV,2.9,0
1348,Standard,1033,United Kingdom,34,Male,Laptop,4.8,0
1349,Premium,1166,Australia,28,Male,Laptop,3.8,0
1350,Basic,1164,Germany,39,Female,Smartphone,1.4,0
1351,Basic,1204,France,34,Female,Laptop,1.6,1
1352,Premium,1191,Brazil,42,Male,Laptop,4.4,1
1353,Standard,1327,Mexico,29,Female,Tablet,4.4,0
1354,Standard,1171,Spain,29,Male,Tablet,2.8,0
1355,Basic,1295,Italy,30,Male,Tablet,4.6,0
1356,Premium,1349,Spain,51,Male,Smartphone,4.2,0
1357,Standard,1466,Spain,51,Male,Smart TV,1.1,0
1358,Basic,1150,United States,44,Male,Tablet,3,1
1359,Standard,1004,Canada,35,Male,Laptop,3.8,0
1360,Premium,1024,United States,39,Male,Smart TV,2.3,0
1361,Basic,1010,United States,41,Female,Laptop,3.3,0
1362,Premium,1335,Canada,44,Female,Laptop,4.7,1
1363,Standard,1113,United Kingdom,29,Male,Laptop,3.6,1
1364,Basic,1305,Australia,47,Male,Tablet,1.7,1
1365,Standard,1222,Germany,28,Female,Smartphone,1.9,0
1366,Premium,1238,France,45,Male,Laptop,2.5,0
1367,Basic,1162,Brazil,28,Female,Smartphone,4.6,0
1368,Standard,1015,Mexico,31,Female,Laptop,2.7,0
1369,Premium,1023,Spain,47,Female,Laptop,1.5,1
1370,Basic,1099,Italy,42,Female,Tablet,4.3,0
1371,Premium,1177,Spain,34,Female,Laptop,2.3,1
1372,Basic,1095,Spain,40,Female,Laptop,3,1
1373,Standard,1366,United States,42,Female,Laptop,1.1,1
1374,Standard,1063,Canada,33,Male,Smart TV,3.9,0
1375,Basic,1234,United States,30,Male,Laptop,3.5,1
1376,Premium,1137,United States,29,Male,Tablet,2.7,1
1377,Basic,1356,Canada,31,Male,Smart TV,1.5,1
1378,Standard,1371,United Kingdom,46,Female,Smart TV,3,1
1379,Premium,1483,Australia,46,Female,Smartphone,1.4,1
1380,Basic,1289,Germany,47,Male,Laptop,1.9,0
1381,Premium,1447,France,48,Female,Smart TV,3.4,1
1382,Basic,1397,Brazil,32,Female,Smart TV,4.2,0
1383,Standard,1124,Mexico,51,Female,Tablet,4.6,0
1384,Standard,1208,Spain,33,Male,Smart TV,1.7,0
1385,Basic,1390,Italy,43,Male,Smartphone,1.9,1
1386,Premium,1372,Spain,43,Female,Smart TV,2.3,0
1387,Basic,1027,Spain,42,Male,Smart TV,3.9,0
1388,Standard,1325,United States,30,Male,Smartphone,3.4,0
1389,Premium,1022,Canada,50,Male,Smartphone,3.2,1
1390,Basic,1089,United States,51,Female,Laptop,5,0
1391,Premium,1053,United States,36,Female,Tablet,4.4,0
1392,Basic,1453,Canada,41,Female,Tablet,1,0
1393,Standard,1018,United Kingdom,37,Male,Smart TV,3.7,0
1394,Standard,1033,Australia,30,Female,Tablet,2.8,1
1395,Basic,1251,Germany,50,Female,Tablet,1.5,0
1396,Premium,1085,France,41,Female,Smart TV,3.5,0
1397,Basic,1463,Brazil,29,Female,Laptop,1.5,1
1398,Standard,1020,Mexico,43,Male,Smart TV,2,1
1399,Premium,1122,Spain,31,Female,Smart TV,1.6,1
1400,Basic,1424,Italy,40,Male,Laptop,2.4,1
1401,Premium,1221,Spain,35,Female,Smart TV,2.3,1
1402,Basic,1394,Spain,39,Female,Laptop,2.4,1
1403,Standard,1081,United States,48,Male,Laptop,2.8,1
1404,Standard,1049,Canada,42,Female,Tablet,3.4,1
1405,Basic,1459,United States,48,Female,Smart TV,1.3,0
1406,Premium,1231,United States,33,Female,Smart TV,3.7,0
1407,Basic,1088,Canada,45,Female,Smart TV,1.6,0
1408,Standard,1034,United Kingdom,40,Female,Smart TV,1.9,0
1409,Premium,1192,Australia,38,Male,Tablet,1.2,1
1410,Basic,1479,Germany,31,Female,Tablet,1,0
1411,Premium,1231,France,33,Female,Smart TV,3.9,1
